
Index	Potential applied (V)	Time (s)	WE(1).Current (A)	Column 5 (V/s)	Scan	WE(1).Potential (V)
8338	0.23406982421875	767.264031062845	-0.000103363037109375		2	0.233917236328125
8339	0.233612060546875	767.355584062613	-0.000103363037109375		2	0.23345947265625
8340	0.233154296875	767.447137062382	-0.00010333251953125		2	0.233001708984375
8341	0.232696533203125	767.538690062151	-0.000103271484375		2	0.232513427734375
8342	0.23223876953125	767.63024306192	-0.000103271484375		2	0.2320556640625
8343	0.231781005859375	767.721796061689	-0.00010333251953125		2	0.23162841796875
8344	0.2313232421875	767.813349061458	-0.000103271484375		2	0.231170654296875
8345	0.230865478515625	767.904902061226	-0.000103271484375		2	0.230743408203125
8346	0.23040771484375	767.996455060995	-0.000103271484375		2	0.230224609375
8347	0.229949951171875	768.088008060764	-0.000103240966796875		2	0.229736328125
8348	0.2294921875	768.179561060533	-0.000103271484375		2	0.2293701171875
8349	0.229034423828125	768.271114060302	-0.000103424072265625		2	0.22882080078125
8350	0.22857666015625	768.362667060071	-0.000103363037109375		2	0.2283935546875
8351	0.228118896484375	768.45422005984	-0.000103302001953125		2	0.227935791015625
8352	0.2276611328125	768.545773059608	-0.000103271484375		2	0.227508544921875
8353	0.227203369140625	768.637326059377	-0.000103271484375		2	0.227020263671875
8354	0.22674560546875	768.728879059146	-0.000103302001953125		2	0.226593017578125
8355	0.226287841796875	768.820432058915	-0.000103302001953125		2	0.226043701171875
8356	0.225830078125	768.911985058684	-0.00010333251953125		2	0.22564697265625
8357	0.225372314453125	769.003538058453	-0.000103302001953125		2	0.2252197265625
8358	0.22491455078125	769.095091058222	-0.000103302001953125		2	0.224761962890625
8359	0.224456787109375	769.18664405799	-0.00010296630859375		2	0.224273681640625
8360	0.2239990234375	769.278197057759	-0.000102996826171875		2	0.223876953125
8361	0.223541259765625	769.369750057528	-0.00010302734375		2	0.22344970703125
8362	0.22308349609375	769.461303057297	-0.000103057861328125		2	0.222930908203125
8363	0.222625732421875	769.552856057066	-0.000103057861328125		2	0.222503662109375
8364	0.22216796875	769.644409056835	-0.000103118896484375		2	0.22198486328125
8365	0.221710205078125	769.735962056604	-0.000103179931640625		2	0.22161865234375
8366	0.22125244140625	769.827515056372	-0.000103179931640625		2	0.221099853515625
8367	0.220794677734375	769.919068056141	-0.000103179931640625		2	0.220611572265625
8368	0.2203369140625	770.01062105591	-0.000103179931640625		2	0.220184326171875
8369	0.219879150390625	770.102174055679	-0.000103179931640625		2	0.219757080078125
8370	0.21942138671875	770.193727055448	-0.0001033935546875		2	0.21923828125
8371	0.218963623046875	770.285280055217	-0.000103302001953125		2	0.218780517578125
8372	0.218505859375	770.376833054985	-0.000103302001953125		2	0.2183837890625
8373	0.218048095703125	770.468386054754	-0.000103271484375		2	0.217926025390625
8374	0.21759033203125	770.559939054523	-0.000103271484375		2	0.2174072265625
8375	0.217132568359375	770.651492054292	-0.000103363037109375		2	0.21697998046875
8376	0.2166748046875	770.743045054061	-0.000103302001953125		2	0.216552734375
8377	0.216217041015625	770.83459805383	-0.00010333251953125		2	0.216094970703125
