index	Potential [V]	Disk Current density[mA/cm2]	Ring Current density[mA/cm2]
826	0.45774920130893165	-1.1670684814453125	0.0515289306640625
827	0.4581789296015929	-1.1659088134765623	0.05128479003906249
828	0.4586330044077819	-1.1657562255859377	0.05148315429687499
829	0.4590660526795605	-1.16473388671875	0.0511322021484375
830	0.4595341451753564	-1.1651611328125	0.0514068603515625
831	0.45996977565311525	-1.16424560546875	0.0510101318359375
832	0.46042753932499025	-1.16424560546875	0.05145263671875
833	0.4608664897818665	-1.1634674072265623	0.0511016845703125
834	0.46133089341197636	-1.1637420654296875	0.0511932373046875
835	0.4617665238897352	-1.1628265380859375	0.0511322021484375
836	0.4622242875616102	-1.1628265380859375	0.0511627197265625
837	0.4626628691319179	-1.1620330810546875	0.051055908203125
838	0.4631136239589894	-1.1617431640625	0.05108642578125
839	0.4635632721263552	-1.161407470703125	0.050994873046875
840	0.4640136580668581	-1.161102294921875	0.0511322021484375
841	0.4644677328730471	-1.16094970703125	0.0508270263671875
842	0.4649133232881582	-1.1604461669921875	0.051116943359375
843	0.4653677669809158	-1.160308837890625	0.0507354736328125
844	0.46580745521092926	-1.1595611572265625	0.050933837890625
845	0.4662630055633927	-1.1594696044921875	0.05084228515625
846	0.4667104404113468	-1.1590423583984375	0.050933837890625
847	0.4671685729697904	-1.1590576171875	0.05090332031250001
848	0.4676141633849015	-1.1585540771484375	0.05084228515625
849	0.4680697137373649	-1.1584625244140625	0.05072021484375
850	0.46850645087482956	-1.1575927734375	0.05084228515625
851	0.4689679034123906	-1.157745361328125	0.050628662109375
852	0.4694016894573064	-1.1567535400390625	0.0507049560546875
853	0.4698668308605535	-1.1570587158203125	0.050872802734375
854	0.47030541243086116	-1.1562652587890625	0.050567626953125
855	0.4707653894221478	-1.1563568115234375	0.05065917968750001
856	0.4711954866013776	-1.15521240234375	0.050567626953125
857	0.4716525125001154	-1.155181884765625	0.0506439208984375
858	0.472085560771894	-1.1541595458984375	0.0504913330078125
859	0.4725348400526912	-1.15380859375	0.0505523681640625
860	0.4729701016438814	-1.1528778076171875	0.05041503906250001
861	0.47343487416055985	-1.153167724609375	0.050506591796875
862	0.4738668157726327	-1.1520996093749998	0.0503082275390625
863	0.4743352771549972	-1.1525421142578125	0.05072021484375
864	0.4747775475909909	-1.1519012451171875	0.05030822753906249
865	0.47523494237629726	-1.151885986328125	0.0504302978515625
866	0.4756738928331735	-1.1511077880859375	0.050140380859375
867	0.4761279676393625	-1.1509552001953125	0.05059814453125
868	0.4765669180962388	-1.150177001953125	0.05023193359375
869	0.47701988624272196	-1.1499786376953125	0.050262451171875
870	0.4774702721832249	-1.1496734619140625	0.05006408691406249
871	0.47790221379529774	-1.1486053466796875	0.0502166748046875
872	0.47836292855972157	-1.1487274169921875	0.05017089843750001
873	0.4787956079449316	-1.1476898193359377	0.050018310546875
874	0.4792518960705322	-1.1476287841796873	0.050018310546875
875	0.47968715766172243	-1.146697998046875	0.050079345703125
876	0.4801541434978125	-1.1470794677734375	0.05004882812500001
877	0.4805945695009632	-1.1463623046875	0.05009460449218751
878	0.4810560220385242	-1.146514892578125	0.04992675781250001
879	0.48149091474314587	-1.14556884765625	0.05010986328125
880	0.48194646509560923	-1.1454772949218752	0.04986572265625
881	0.48238910441817157	-1.1448516845703125	0.0499420166015625
882	0.48284649920347794	-1.14483642578125	0.0496978759765625
883	0.48327844081555077	-1.1437683105468752	0.0498809814453125
884	0.4837432133322292	-1.1440582275390623	0.0496368408203125
885	0.48417921269655667	-1.143157958984375	0.0498504638671875
886	0.4846410341206863	-1.1433258056640627	0.0497894287109375
887	0.48507629571187655	-1.14239501953125	0.049652099609375
888	0.4855377482494376	-1.142547607421875	0.0496978759765625
889	0.4859656321092558	-1.1413116455078127	0.049530029296875
890	0.48641564916319013	-1.1409912109375	0.0497589111328125
891	0.4868557062797722	-1.1402587890624998	0.0494232177734375
892	0.48731383883821583	-1.1402740478515623	0.0496063232421875
893	0.4877583225936211	-1.1397247314453125	0.0494384765625
894	0.4882020685758892	-1.1391448974609375	0.0496368408203125
895	0.48864839676413757	-1.138671875	0.04945373535156249
896	0.48910763598228696	-1.13873291015625	0.0495147705078125
897	0.4895550708302411	-1.1383056640625	0.04931640625
898	0.49000250567819525	-1.13787841796875	0.049530029296875
899	0.4904410872485029	-1.1370849609375	0.049285888671875
900	0.4908804065919478	-1.1363220214843752	0.04948425292968751
901	0.4913256281204903	-1.1358032226562502	0.0493011474609375
902	0.491766054123641	-1.1350860595703125	0.049285888671875
903	0.49221644006414395	-1.1347808837890625	0.0493011474609375
904	0.4926572349538632	-1.1340789794921875	0.049072265625
905	0.49311573639887546	-1.1341094970703125	0.04937744140624999
906	0.4935546868557517	-1.1333312988281248	0.0491485595703125
907	0.49401982825899876	-1.133636474609375	0.049072265625
908	0.4944561965098948	-1.13275146484375	0.0491790771484375
909	0.49491654238775	-1.1328582763671873	0.049072265625
910	0.4953481151132543	-1.13177490234375	0.0490570068359375
911	0.4958095676508153	-1.131927490234375	0.04913330078124999
912	0.4962326559852417	-1.1304931640625002	0.04901123046874999
913	0.4966922640899597	-1.1305694580078125	0.049163818359375
914	0.49712752568114993	-1.129638671875	0.0489501953125
915	0.49758824044557376	-1.1297607421875	0.0488433837890625
916	0.4980209198307838	-1.12872314453125	0.04888916015624999
917	0.49847573241010995	-1.12860107421875	0.0489654541015625
918	0.498912100661006	-1.127716064453125	0.048736572265625
919	0.49937392208513565	-1.1278839111328125	0.04899597167968751
920	0.49981766806740374	-1.1273040771484375	0.0486907958984375
921	0.5002673162347695	-1.1269683837890625	0.0489959716796875
922	0.5007132755364492	-1.1264801025390625	0.048614501953125
923	0.5011529637664627	-1.125732421875	0.0486602783203125
924	0.5015996608412796	-1.1252746582031248	0.04875183105468751
925	0.5020522601011942	-1.12506103515625	0.0485992431640625
926	0.5024945305371878	-1.1244201660156252	0.0486602783203125
927	0.502940120952299	-1.1239166259765625	0.04864501953124999
928	0.5033857113674102	-1.1234130859375	0.04850769042968751
929	0.5038316706690898	-1.1229248046875	0.0487060546875
930	0.5042886965678276	-1.122894287109375	0.0481719970703125
931	0.50471547376794	-1.121612548828125	0.048583984375
932	0.5051736063263836	-1.1216278076171875	0.0484619140625
933	0.5056099745772797	-1.1207427978515625	0.048492431640625
934	0.5060784359596442	-1.121185302734375	0.0484161376953125
935	0.5065044753866194	-1.119873046875	0.04833984375
936	0.5069666656973176	-1.12005615234375	0.0483856201171875
937	0.507398976195959	-1.1190032958984375	0.0482940673828125
938	0.5078622731663631	-1.119232177734375	0.0482177734375
939	0.5082905259127498	-1.1180114746093748	0.048248291015625
940	0.5087527162234481	-1.1181945800781252	0.0481414794921875
941	0.5091820756295408	-1.1170196533203125	0.048187255859375
942	0.5096343060028867	-1.1167907714843752	0.0481109619140625
943	0.5100599765432933	-1.1154632568359375	0.04803466796874999
944	0.5105221668539915	-1.1156463623046875	0.0482635498046875
945	0.5109607484242992	-1.1148529052734375	0.0478363037109375
946	0.5114196187558799	-1.114898681640625	0.048191833496093746
947	0.5118489781619726	-1.1137237548828125	0.048004150390625
948	0.5123141195652197	-1.1140289306640627	0.048095703125
949	0.5127527011355273	-1.1132354736328125	0.047943115234375
950	0.5132093581476965	-1.113189697265625	0.0479278564453125
951	0.51364904637771	-1.1124420166015625	0.047735595703125
952	0.514103121183899	-1.1122894287109375	0.047943115234375
953	0.514541333867638	-1.111480712890625	0.0478057861328125
954	0.5149865553961805	-1.1109619140625002	0.04791259765624999
955	0.5154421057486439	-1.110870361328125	0.047650146484374996
956	0.5158744162472854	-1.1098175048828127	0.047637939453125
957	0.516318531116122	-1.1092529296875	0.0476531982421875
958	0.516750472728195	-1.108184814453125	0.047760009765625
959	0.5172067608537955	-1.108123779296875	0.0474853515625
960	0.5176387024658683	-1.1070556640625	0.0476837158203125
961	0.5180986794571549	-1.107147216796875	0.047604370117187496
962	0.5185309899557964	-1.1060943603515623	0.0473785400390625
963	0.5189972380187492	-1.1064453125	0.0476531982421875
964	0.5194247529919989	-1.1051940917968748	0.04742431640625
